category,dataset,dataset_exp_name,csv_dataset,seed,model,model_label,accuracy,chance_level,source_csv
Type-III,ISRUC_S1,ISRUC_S1,ISRUC_S1,0,eegmamba,EEGMamba,0.4978369264,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S1,ISRUC_S1,ISRUC_S1,0,bendr,BENDR,0.230855861,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S2,ISRUC_S2_wsn,ISRUC_S2_wsn,0,brainomni,BrainOmni,0.2719456587,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S2,ISRUC_S2_wsn,ISRUC_S2_wsn,0,labram,LaBraM,0.1819805028,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S2,ISRUC_S2_wsn,ISRUC_S2_wsn,0,biot,BIOT,0.2664902604,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S2,ISRUC_S2_wsn,ISRUC_S2_wsn,0,femba,FEMBA,0.249895452,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S2,ISRUC_S2_wsn,ISRUC_S2_wsn,0,neurolm,NeuroLM,0.2008871986,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S2,ISRUC_S2_wsn,ISRUC_S2_wsn,0,cbramod,CBraMod,0.2024081394,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S2,ISRUC_S2_wsn,ISRUC_S2_wsn,0,neurogpt,NeuroGPT,0.2578305904,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S2,ISRUC_S2_wsn,ISRUC_S2_wsn,0,reve,REVE,0.2416930227,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S2,ISRUC_S2_wsn,ISRUC_S2_wsn,0,eegmamba,EEGMamba,0.2082621904,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S2,ISRUC_S2_wsn,ISRUC_S2_wsn,0,bendr,BENDR,0.201769497,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S3,ISRUC_S3_wsn,ISRUC_S3_wsn,0,brainomni,BrainOmni,0.3211093685,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S3,ISRUC_S3_wsn,ISRUC_S3_wsn,0,labram,LaBraM,0.2748777345,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S3,ISRUC_S3_wsn,ISRUC_S3_wsn,0,biot,BIOT,0.3310451818,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S3,ISRUC_S3_wsn,ISRUC_S3_wsn,0,femba,FEMBA,0.3332623722,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S3,ISRUC_S3_wsn,ISRUC_S3_wsn,0,neurolm,NeuroLM,0.3380788763,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S3,ISRUC_S3_wsn,ISRUC_S3_wsn,0,cbramod,CBraMod,0.268620492,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S3,ISRUC_S3_wsn,ISRUC_S3_wsn,0,neurogpt,NeuroGPT,0.2927819529,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S3,ISRUC_S3_wsn,ISRUC_S3_wsn,0,reve,REVE,0.3114764343,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S3,ISRUC_S3_wsn,ISRUC_S3_wsn,0,eegmamba,EEGMamba,0.2973645506,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,ISRUC_S3,ISRUC_S3_wsn,ISRUC_S3_wsn,0,bendr,BENDR,0.1935136397,0.2,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_age,LEMON_age,LEMON_age_wsn,0,brainomni,BrainOmni,0.4552551106,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_age,LEMON_age,LEMON_age_wsn,0,labram,LaBraM,0.4375867142,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_age,LEMON_age,LEMON_age_wsn,0,biot,BIOT,0.4857103562,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_age,LEMON_age,LEMON_age_wsn,0,femba,FEMBA,0.4824340638,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_age,LEMON_age,LEMON_age_wsn,0,neurolm,NeuroLM,0.3885612784,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_age,LEMON_age,LEMON_age_wsn,0,cbramod,CBraMod,0.3333333333,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_age,LEMON_age,LEMON_age_wsn,0,neurogpt,NeuroGPT,0.4307553226,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_age,LEMON_age,LEMON_age_wsn,0,reve,REVE,0.4390467141,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_age,LEMON_age,LEMON_age_wsn,0,eegmamba,EEGMamba,0.3315098192,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_age,LEMON_age,LEMON_age_wsn,0,bendr,BENDR,0.3333467708,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_extraversial,LEMON_extraversion,LEMON_extraversion,0,brainomni,BrainOmni,0.4749155116,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_extraversial,LEMON_extraversion,LEMON_extraversion,0,labram,LaBraM,0.5016329018,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_extraversial,LEMON_extraversion,LEMON_extraversion,0,biot,BIOT,0.4978077238,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_extraversial,LEMON_extraversion,LEMON_extraversion,0,femba,FEMBA,0.5192380673,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_extraversial,LEMON_extraversion,LEMON_extraversion,0,neurolm,NeuroLM,0.5087713277,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_extraversial,LEMON_extraversion,LEMON_extraversion,0,cbramod,CBraMod,0.5273440796,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_extraversial,LEMON_extraversion,LEMON_extraversion,0,neurogpt,NeuroGPT,0.4778947882,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_extraversial,LEMON_extraversion,LEMON_extraversion,0,reve,REVE,0.5039384319,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_extraversial,LEMON_extraversion,LEMON_extraversion,0,eegmamba,EEGMamba,0.5062660046,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_extraversial,LEMON_extraversion,LEMON_extraversion,0,bendr,BENDR,0.5032452984,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_gender,LEMON_gender,LEMON_gender_wsn,0,brainomni,BrainOmni,0.5375259221,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_gender,LEMON_gender,LEMON_gender_wsn,0,labram,LaBraM,0.5778729528,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_gender,LEMON_gender,LEMON_gender_wsn,0,biot,BIOT,0.5802646216,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_gender,LEMON_gender,LEMON_gender_wsn,0,femba,FEMBA,0.5535349971,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_gender,LEMON_gender,LEMON_gender_wsn,0,neurolm,NeuroLM,0.5816966123,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_gender,LEMON_gender,LEMON_gender_wsn,0,cbramod,CBraMod,0.5051081517,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_gender,LEMON_gender,LEMON_gender_wsn,0,neurogpt,NeuroGPT,0.5327322976,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_gender,LEMON_gender,LEMON_gender_wsn,0,reve,REVE,0.5372104918,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_gender,LEMON_gender,LEMON_gender_wsn,0,eegmamba,EEGMamba,0.4989839587,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,LEMON_gender,LEMON_gender,LEMON_gender_wsn,0,bendr,BENDR,0.4998314921,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-I,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability_wsn,0,brainomni,BrainOmni,0.7395250489,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-I,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability_wsn,0,labram,LaBraM,0.6922392711,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-I,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability_wsn,0,biot,BIOT,0.7248532404,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-I,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability_wsn,0,femba,FEMBA,0.7231910475,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-I,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability_wsn,0,neurolm,NeuroLM,0.7370455514,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-I,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability_wsn,0,cbramod,CBraMod,0.6481660334,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-I,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability_wsn,0,neurogpt,NeuroGPT,0.6531964433,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-I,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability_wsn,0,reve,REVE,0.6378437365,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-I,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability_wsn,0,eegmamba,EEGMamba,0.6772462842,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-I,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability,Longitudinal_EEG_Reliability_wsn,0,bendr,BENDR,0.4991675811,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MDD,MDD,MDD,0,brainomni,BrainOmni,0.9959199063,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MDD,MDD,MDD,0,labram,LaBraM,0.7441721363,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MDD,MDD,MDD,0,biot,BIOT,0.8616941314,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MDD,MDD,MDD,0,femba,FEMBA,0.7440077518,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MDD,MDD,MDD,0,neurolm,NeuroLM,0.9195157366,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MDD,MDD,MDD,0,cbramod,CBraMod,0.7495484678,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MDD,MDD,MDD,0,neurogpt,NeuroGPT,0.631404687,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MDD,MDD,MDD,0,reve,REVE,0.8237497243,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MDD,MDD,MDD,0,eegmamba,EEGMamba,0.7056463875,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MDD,MDD,MDD,0,bendr,BENDR,0.5259175865,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MODMA,MODMA,MODMA,0,brainomni,BrainOmni,0.6572939068,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MODMA,MODMA,MODMA,0,labram,LaBraM,0.5,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MODMA,MODMA,MODMA,0,biot,BIOT,0.5,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MODMA,MODMA,MODMA,0,femba,FEMBA,0.7727240143,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MODMA,MODMA,MODMA,0,cbramod,CBraMod,0.5,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MODMA,MODMA,MODMA,0,neurogpt,NeuroGPT,0.5435483871,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MODMA,MODMA,MODMA,0,reve,REVE,0.5720430108,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MODMA,MODMA,MODMA,0,eegmamba,EEGMamba,0.6102150538,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,MODMA,MODMA,MODMA,0,bendr,BENDR,0.5,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Monitering-Errp,MonitoringErrP,MonitoringErrP,0,brainomni,BrainOmni,0.4932831219,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Monitering-Errp,MonitoringErrP,MonitoringErrP,0,labram,LaBraM,0.4904201903,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Monitering-Errp,MonitoringErrP,MonitoringErrP,0,biot,BIOT,0.5093742659,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Monitering-Errp,MonitoringErrP,MonitoringErrP,0,femba,FEMBA,0.4949054498,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Monitering-Errp,MonitoringErrP,MonitoringErrP,0,neurolm,NeuroLM,0.4969315245,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Monitering-Errp,MonitoringErrP,MonitoringErrP,0,cbramod,CBraMod,0.4916314306,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Monitering-Errp,MonitoringErrP,MonitoringErrP,0,neurogpt,NeuroGPT,0.4956101715,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Monitering-Errp,MonitoringErrP,MonitoringErrP,0,reve,REVE,0.4965351186,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Monitering-Errp,MonitoringErrP,MonitoringErrP,0,eegmamba,EEGMamba,0.5115471576,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Monitering-Errp,MonitoringErrP,MonitoringErrP,0,bendr,BENDR,0.5004991778,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,MusicEEG,MusicEEG_wsn,MusicEEG,0,brainomni,BrainOmni,0.5186728395,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,MusicEEG,MusicEEG_wsn,MusicEEG,0,labram,LaBraM,0.5427469136,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,MusicEEG,MusicEEG_wsn,MusicEEG,0,biot,BIOT,0.449845679,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,MusicEEG,MusicEEG_wsn,MusicEEG,0,femba,FEMBA,0.5095679012,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,MusicEEG,MusicEEG_wsn,MusicEEG,0,neurolm,NeuroLM,0.5158950617,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,MusicEEG,MusicEEG_wsn,MusicEEG,0,cbramod,CBraMod,0.5685185185,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,MusicEEG,MusicEEG_wsn,MusicEEG,0,neurogpt,NeuroGPT,0.4847222222,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,MusicEEG,MusicEEG_wsn,MusicEEG,0,reve,REVE,0.5171296296,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,MusicEEG,MusicEEG_wsn,MusicEEG,0,eegmamba,EEGMamba,0.5177469136,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-IV,MusicEEG,MusicEEG_wsn,MusicEEG,0,bendr,BENDR,0.4725308642,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,PD31,PD31,PD31,0,brainomni,BrainOmni,0.5579297625,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,PD31,PD31,PD31,0,labram,LaBraM,0.5008895482,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,PD31,PD31,PD31,0,biot,BIOT,0.5513340679,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,PD31,PD31,PD31,0,femba,FEMBA,0.5779354923,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,PD31,PD31,PD31,0,neurolm,NeuroLM,0.5136355423,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,PD31,PD31,PD31,0,cbramod,CBraMod,0.521126873,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,PD31,PD31,PD31,0,neurogpt,NeuroGPT,0.4836656455,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,PD31,PD31,PD31,0,reve,REVE,0.5859328092,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,PD31,PD31,PD31,0,eegmamba,EEGMamba,0.4304621163,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-II,PD31,PD31,PD31,0,bendr,BENDR,0.4830464716,0.5,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn,0,brainomni,BrainOmni,0.4823831043,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn,0,labram,LaBraM,0.4646264221,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn,0,biot,BIOT,0.4641584306,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn,0,femba,FEMBA,0.4658071776,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn,0,neurolm,NeuroLM,0.4763896622,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn,0,cbramod,CBraMod,0.4552134038,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn,0,neurogpt,NeuroGPT,0.4484906458,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn,0,reve,REVE,0.3870110401,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn,0,eegmamba,EEGMamba,0.4245483124,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-III,PEARL_Neuro,PEARL_Neuro_wsn,PEARL_Neuro_wsn,0,bendr,BENDR,0.3358062605,0.3333333333333333,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn,0,brainomni,BrainOmni,0.387929901,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn,0,labram,LaBraM,0.2790967198,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn,0,biot,BIOT,0.245044623,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn,0,femba,FEMBA,0.2932639362,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn,0,neurolm,NeuroLM,0.2961325236,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn,0,cbramod,CBraMod,0.2676270308,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn,0,neurogpt,NeuroGPT,0.268127284,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
Type-VI,Physionet_MI,Physionet_MI_wsn,Physionet_MI_wsn,0,reve,REVE,0.3071528582,0.25,/benchmark-eeg/5.0_version/tables/withstd/benchmark_results_linear_downsample_cross_subject_mean_var.csv
