category,category_label,dataset,dataset_exp_name,result_dir,seed,model,model_label,accuracy,chance_level,summary_path
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,42,femba,FEMBA,0.3425555555555556,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,42,labram,LaBraM,0.34903703703703703,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,42,neurogpt,NeuroGPT,0.29833333333333334,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,42,neurolm,NeuroLM,0.3388148148148148,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,42,reve,REVE,0.3801851851851852,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,10,bendr,BENDR,0.2,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,10,biot,BIOT,0.33992592592592596,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,10,brainomni,BrainOmni,0.31192592592592594,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,10,cbramod,CBraMod,0.37203703703703705,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,10,eegmamba,EEGMamba,0.2301851851851852,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,10,femba,FEMBA,0.29229629629629633,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,10,labram,LaBraM,0.3117777777777778,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,10,neurogpt,NeuroGPT,0.2710370370370371,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,10,neurolm,NeuroLM,0.3078148148148148,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,10,reve,REVE,0.34503703703703703,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,5,bendr,BENDR,0.2,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,5,biot,BIOT,0.326037037037037,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,5,brainomni,BrainOmni,0.306,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,5,cbramod,CBraMod,0.33066666666666666,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,5,eegmamba,EEGMamba,0.2221111111111111,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,5,femba,FEMBA,0.2906296296296296,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,5,labram,LaBraM,0.2929259259259259,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,5,neurogpt,NeuroGPT,0.2587407407407407,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,5,neurolm,NeuroLM,0.28044444444444444,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Type-III,Consciousness & State,RestCog,RestCog_wsn,RestCog_cross_subject_linear_downsample,5,reve,REVE,0.3131111111111111,0.2,/benchmark-eeg/5.0_version/result_5/linear_downsample/RestCog_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,42,bendr,BENDR,0.3333333333333333,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,42,biot,BIOT,0.3333333333333333,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,42,brainomni,BrainOmni,0.41862907636631325,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,42,cbramod,CBraMod,0.4567436286786113,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,42,eegmamba,EEGMamba,0.30037090917023906,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,42,femba,FEMBA,0.44109263136953597,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,42,labram,LaBraM,0.4554911815656342,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,42,neurogpt,NeuroGPT,0.4493950283935788,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,42,neurolm,NeuroLM,0.3704806921330668,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,42,reve,REVE,0.36483551735276354,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,10,bendr,BENDR,0.3333333333333333,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,10,biot,BIOT,0.3333333333333333,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,10,brainomni,BrainOmni,0.4520883346406057,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,10,cbramod,CBraMod,0.39081396853567013,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,10,eegmamba,EEGMamba,0.43247379072901787,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,10,femba,FEMBA,0.37937238600540696,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,10,labram,LaBraM,0.45389826867836963,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,10,neurogpt,NeuroGPT,0.3923312848330873,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,10,neurolm,NeuroLM,0.32222591955829155,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,10,reve,REVE,0.3816567234735944,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,5,bendr,BENDR,0.3333333333333333,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,5,biot,BIOT,0.3333333333333333,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,5,brainomni,BrainOmni,0.42556260311225164,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,5,cbramod,CBraMod,0.471550939639057,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,5,eegmamba,EEGMamba,0.3167916130025192,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,5,femba,FEMBA,0.42229580345175416,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,5,labram,LaBraM,0.4017539471865148,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,5,neurogpt,NeuroGPT,0.45525591952899847,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,5,neurolm,NeuroLM,0.3887755024247312,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Type-IV,Cognition & Emotion,SEED_VIG,SEED_VIG_wsn,SEED_VIG_cross_subject_linear_downsample,5,reve,REVE,0.5072050265514579,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/SEED_VIG_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,42,bendr,BENDR,0.5,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,42,biot,BIOT,0.5095083439503749,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,42,brainomni,BrainOmni,0.5206562375989474,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,42,cbramod,CBraMod,0.5343052277616491,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,42,eegmamba,EEGMamba,0.4940179062497824,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,42,femba,FEMBA,0.49813070448422064,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,42,labram,LaBraM,0.47392384970446333,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,42,neurogpt,NeuroGPT,0.5254930832584919,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,42,neurolm,NeuroLM,0.4868052799766077,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,42,reve,REVE,0.49054561150678444,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,10,bendr,BENDR,0.5,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,10,biot,BIOT,0.44009585724236294,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,10,brainomni,BrainOmni,0.5232644532156954,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,10,cbramod,CBraMod,0.48505091379481907,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,10,eegmamba,EEGMamba,0.4526053932137053,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,10,femba,FEMBA,0.5012471392085973,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,10,labram,LaBraM,0.47146671531394074,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,10,neurogpt,NeuroGPT,0.5072639225181598,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,10,neurolm,NeuroLM,0.49025340807323625,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,10,reve,REVE,0.5483697635079107,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,5,bendr,BENDR,0.5,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,5,biot,BIOT,0.5015555443140429,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,5,brainomni,BrainOmni,0.4717599150141643,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,5,cbramod,CBraMod,0.5245725414811817,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,5,eegmamba,EEGMamba,0.513516162484824,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,5,femba,FEMBA,0.51019324160259,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,5,labram,LaBraM,0.487296388101983,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,5,neurogpt,NeuroGPT,0.49813777316875757,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,5,neurolm,NeuroLM,0.5237694759206799,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Type-IV,Cognition & Emotion,DEAP_arousal,DEAP_arousal,DEAP_arousal_cross_subject_linear_downsample,5,reve,REVE,0.48543416127074057,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_arousal_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
Type-IV,Cognition & Emotion,DEAP_valence,DEAP_valence,DEAP_valence_cross_subject_linear_downsample,42,bendr,BENDR,0.5,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Type-IV,Cognition & Emotion,DEAP_valence,DEAP_valence,DEAP_valence_cross_subject_linear_downsample,42,biot,BIOT,0.5313776835044645,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Type-IV,Cognition & Emotion,DEAP_valence,DEAP_valence,DEAP_valence_cross_subject_linear_downsample,42,brainomni,BrainOmni,0.5431081410846019,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Type-IV,Cognition & Emotion,DEAP_valence,DEAP_valence,DEAP_valence_cross_subject_linear_downsample,42,cbramod,CBraMod,0.5475522309612749,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Type-IV,Cognition & Emotion,DEAP_valence,DEAP_valence,DEAP_valence_cross_subject_linear_downsample,42,eegmamba,EEGMamba,0.5268772799229128,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/DEAP_valence_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
