category,category_label,dataset,dataset_exp_name,result_dir,seed,model,model_label,accuracy,chance_level,summary_path
Type-IV,Cognition & Emotion,CIRE,CIRE_wsn,CIRE_wsn_within_subject_linear_downsample,10,neurolm,NeuroLM,0.4990217330927249,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Type-IV,Cognition & Emotion,CIRE,CIRE_wsn,CIRE_wsn_within_subject_linear_downsample,10,reve,REVE,0.5219412868942002,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Type-IV,Cognition & Emotion,CIRE,CIRE_wsn,CIRE_wsn_within_subject_linear_downsample,5,bendr,BENDR,0.5150731201647465,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Type-IV,Cognition & Emotion,CIRE,CIRE_wsn,CIRE_wsn_within_subject_linear_downsample,5,biot,BIOT,0.5338784298992597,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Type-IV,Cognition & Emotion,CIRE,CIRE_wsn,CIRE_wsn_within_subject_linear_downsample,5,brainomni,BrainOmni,0.5684988451049146,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Type-IV,Cognition & Emotion,CIRE,CIRE_wsn,CIRE_wsn_within_subject_linear_downsample,5,cbramod,CBraMod,0.6338708929333408,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Type-IV,Cognition & Emotion,CIRE,CIRE_wsn,CIRE_wsn_within_subject_linear_downsample,5,eegmamba,EEGMamba,0.5764234429787944,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Type-IV,Cognition & Emotion,CIRE,CIRE_wsn,CIRE_wsn_within_subject_linear_downsample,5,femba,FEMBA,0.5774644719021911,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Type-IV,Cognition & Emotion,CIRE,CIRE_wsn,CIRE_wsn_within_subject_linear_downsample,5,labram,LaBraM,0.5646284391755254,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Type-IV,Cognition & Emotion,CIRE,CIRE_wsn,CIRE_wsn_within_subject_linear_downsample,5,neurogpt,NeuroGPT,0.556714509007254,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Type-IV,Cognition & Emotion,CIRE,CIRE_wsn,CIRE_wsn_within_subject_linear_downsample,5,neurolm,NeuroLM,0.5282727825086733,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Type-IV,Cognition & Emotion,CIRE,CIRE_wsn,CIRE_wsn_within_subject_linear_downsample,5,reve,REVE,0.5095153614960761,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/CIRE_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,42,bendr,BENDR,0.3333333333333333,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,42,biot,BIOT,0.3737509321401939,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,42,brainomni,BrainOmni,0.3333333333333333,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,42,cbramod,CBraMod,0.3333333333333333,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,42,eegmamba,EEGMamba,0.33501118568232663,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,42,femba,FEMBA,0.3333333333333333,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,42,labram,LaBraM,0.33702460850111854,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,42,neurogpt,NeuroGPT,0.24384787472035793,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,42,neurolm,NeuroLM,0.36845637583892615,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,42,reve,REVE,0.3200223713646533,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,10,bendr,BENDR,0.3308165548098434,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,10,biot,BIOT,0.22399328859060405,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,10,brainomni,BrainOmni,0.2750745712155108,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,10,cbramod,CBraMod,0.3333333333333333,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,10,eegmamba,EEGMamba,0.3338926174496644,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,10,femba,FEMBA,0.30443698732289337,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,10,labram,LaBraM,0.33612975391498884,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,10,neurogpt,NeuroGPT,0.15725205070842654,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,10,neurolm,NeuroLM,0.3918717375093214,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,10,reve,REVE,0.31702087994034306,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,5,bendr,BENDR,0.3333333333333333,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,5,biot,BIOT,0.30602162565249813,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,5,brainomni,BrainOmni,0.3333333333333333,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,5,cbramod,CBraMod,0.3333333333333333,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,5,eegmamba,EEGMamba,0.3333333333333333,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,5,femba,FEMBA,0.3333333333333333,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,5,labram,LaBraM,0.3333333333333333,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,5,neurogpt,NeuroGPT,0.34386651752423564,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,5,neurolm,NeuroLM,0.30909768829231915,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Type-IV,Cognition & Emotion,Workload,Workload,Workload_within_subject_linear_downsample,5,reve,REVE,0.3283929903057419,0.3333333333333333,/benchmark-eeg/5.0_version/result_5/linear_downsample/Workload_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,42,bendr,BENDR,0.23759835484968683,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,42,biot,BIOT,0.25475398462293586,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,42,brainomni,BrainOmni,0.2526719415899286,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,42,cbramod,CBraMod,0.25169978982293045,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,42,eegmamba,EEGMamba,0.2469142370881512,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,42,femba,FEMBA,0.25715157238779807,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,42,labram,LaBraM,0.24983681850202494,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,42,neurogpt,NeuroGPT,0.25163178297328126,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,42,neurolm,NeuroLM,0.2497883671956526,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,42,reve,REVE,0.2529536793957436,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,10,bendr,BENDR,0.2510588066322738,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,10,biot,BIOT,0.22088404291513966,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,10,brainomni,BrainOmni,0.2475870779240984,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,10,cbramod,CBraMod,0.24664705638029527,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,10,eegmamba,EEGMamba,0.24952451325699326,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,10,femba,FEMBA,0.24055810045894752,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,10,labram,LaBraM,0.24815314661047955,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,10,neurogpt,NeuroGPT,0.25550462532667423,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,10,neurolm,NeuroLM,0.2485047749599732,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,10,reve,REVE,0.2549971286995055,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,5,bendr,BENDR,0.25042524091077956,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,5,biot,BIOT,0.1094621221537873,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,5,brainomni,BrainOmni,0.23696678136915098,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,5,cbramod,CBraMod,0.25070196144747575,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,5,eegmamba,EEGMamba,0.24923906320357522,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,5,femba,FEMBA,0.249743161824593,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,5,labram,LaBraM,0.24783987193755136,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,5,neurogpt,NeuroGPT,0.24112806144088011,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,5,neurolm,NeuroLM,0.2400863159835984,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Type-V,Naturalistic Stimulus Decoding,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone,ChineseEEG2_RA_Tone_within_subject_linear_downsample,5,reve,REVE,0.337148674912367,0.25,/benchmark-eeg/5.0_version/result_5/linear_downsample/ChineseEEG2_RA_Tone_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
Type-V,Naturalistic Stimulus Decoding,Broderick_CP,Broderick_CP,Broderick_CP_within_subject_linear_downsample,42,bendr,BENDR,0.49769785293451163,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_CP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Type-V,Naturalistic Stimulus Decoding,Broderick_CP,Broderick_CP,Broderick_CP_within_subject_linear_downsample,42,biot,BIOT,0.6026347344965632,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_CP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Type-V,Naturalistic Stimulus Decoding,Broderick_CP,Broderick_CP,Broderick_CP_within_subject_linear_downsample,42,brainomni,BrainOmni,0.5977632374046378,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_CP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Type-V,Naturalistic Stimulus Decoding,Broderick_CP,Broderick_CP,Broderick_CP_within_subject_linear_downsample,42,cbramod,CBraMod,0.5285056225923408,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_CP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Type-V,Naturalistic Stimulus Decoding,Broderick_CP,Broderick_CP,Broderick_CP_within_subject_linear_downsample,42,eegmamba,EEGMamba,0.5059138718936476,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_CP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Type-V,Naturalistic Stimulus Decoding,Broderick_CP,Broderick_CP,Broderick_CP_within_subject_linear_downsample,42,femba,FEMBA,0.5913595720975904,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_CP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Type-V,Naturalistic Stimulus Decoding,Broderick_CP,Broderick_CP,Broderick_CP_within_subject_linear_downsample,42,labram,LaBraM,0.6067564345872045,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_CP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Type-V,Naturalistic Stimulus Decoding,Broderick_CP,Broderick_CP,Broderick_CP_within_subject_linear_downsample,42,neurogpt,NeuroGPT,0.5321014143817508,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_CP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Type-V,Naturalistic Stimulus Decoding,Broderick_CP,Broderick_CP,Broderick_CP_within_subject_linear_downsample,42,neurolm,NeuroLM,0.5293811135659794,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_CP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Type-V,Naturalistic Stimulus Decoding,Broderick_CP,Broderick_CP,Broderick_CP_within_subject_linear_downsample,42,reve,REVE,0.4949349459928998,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_CP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Type-V,Naturalistic Stimulus Decoding,Broderick_CP,Broderick_CP,Broderick_CP_within_subject_linear_downsample,10,bendr,BENDR,0.5021553270639776,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_CP_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Type-V,Naturalistic Stimulus Decoding,Broderick_CP,Broderick_CP,Broderick_CP_within_subject_linear_downsample,10,biot,BIOT,0.6014207549663871,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_CP_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Type-V,Naturalistic Stimulus Decoding,Broderick_CP,Broderick_CP,Broderick_CP_within_subject_linear_downsample,10,brainomni,BrainOmni,0.5772275568396404,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_CP_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Type-V,Naturalistic Stimulus Decoding,Broderick_CP,Broderick_CP,Broderick_CP_within_subject_linear_downsample,10,cbramod,CBraMod,0.541142882770602,0.5,/benchmark-eeg/5.0_version/result_5/linear_downsample/Broderick_CP_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
