dataset_folder,model,seed_folder,dataset_exp_name,participation_method,seed_num,score,chance_level,chance_source,category_en,category_ch,subtype,dataset_name,path
HFO_within_subject_linear_downsample,neurolm,seed_10_downsample_t40,HFO,within_subject,10,0.6299862448418156,0.5,balanced_chance,Biometrics & Disease,个体与疾病,癫痫/发作,HFO,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
HFO_within_subject_linear_downsample,neurolm,seed_42_downsample_t40,HFO,within_subject,42,0.6310952738184545,0.5,balanced_chance,Biometrics & Disease,个体与疾病,癫痫/发作,HFO,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
HFO_within_subject_linear_downsample,neurolm,seed_5_downsample_t40,HFO,within_subject,5,0.6345520421607378,0.5,balanced_chance,Biometrics & Disease,个体与疾病,癫痫/发作,HFO,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
HFO_within_subject_linear_downsample,reve,seed_10_downsample_t40,HFO,within_subject,10,0.5354195323246218,0.5,balanced_chance,Biometrics & Disease,个体与疾病,癫痫/发作,HFO,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
HFO_within_subject_linear_downsample,reve,seed_42_downsample_t40,HFO,within_subject,42,0.5228807201800449,0.5,balanced_chance,Biometrics & Disease,个体与疾病,癫痫/发作,HFO,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
HFO_within_subject_linear_downsample,reve,seed_5_downsample_t40,HFO,within_subject,5,0.519927536231884,0.5,balanced_chance,Biometrics & Disease,个体与疾病,癫痫/发作,HFO,/benchmark-eeg/5.0_version/result_5/linear_downsample/HFO_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
HMC_within_subject_linear_downsample,bendr,seed_10_downsample_t40,HMC,within_subject,10,0.20655095295847695,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
HMC_within_subject_linear_downsample,bendr,seed_42_downsample_t40,HMC,within_subject,42,0.21781559509792286,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
HMC_within_subject_linear_downsample,bendr,seed_5_downsample_t40,HMC,within_subject,5,0.200211549176817,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
HMC_within_subject_linear_downsample,biot,seed_10_downsample_t40,HMC,within_subject,10,0.5784220024755851,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
HMC_within_subject_linear_downsample,biot,seed_42_downsample_t40,HMC,within_subject,42,0.5785563833983952,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
HMC_within_subject_linear_downsample,biot,seed_5_downsample_t40,HMC,within_subject,5,0.5710884944969473,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
HMC_within_subject_linear_downsample,brainomni,seed_10_downsample_t40,HMC,within_subject,10,0.6547224092430282,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
HMC_within_subject_linear_downsample,brainomni,seed_42_downsample_t40,HMC,within_subject,42,0.6585457200521725,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
HMC_within_subject_linear_downsample,brainomni,seed_5_downsample_t40,HMC,within_subject,5,0.6555210613954874,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
HMC_within_subject_linear_downsample,cbramod,seed_10_downsample_t40,HMC,within_subject,10,0.5054868791371927,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
HMC_within_subject_linear_downsample,cbramod,seed_42_downsample_t40,HMC,within_subject,42,0.5107553008058945,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
HMC_within_subject_linear_downsample,cbramod,seed_5_downsample_t40,HMC,within_subject,5,0.5046042123526732,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
HMC_within_subject_linear_downsample,eegmamba,seed_10_downsample_t40,HMC,within_subject,10,0.5675086356749259,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
HMC_within_subject_linear_downsample,eegmamba,seed_42_downsample_t40,HMC,within_subject,42,0.576364412816527,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
HMC_within_subject_linear_downsample,eegmamba,seed_5_downsample_t40,HMC,within_subject,5,0.5724308354675021,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
HMC_within_subject_linear_downsample,femba,seed_10_downsample_t40,HMC,within_subject,10,0.5980906003188592,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
HMC_within_subject_linear_downsample,femba,seed_42_downsample_t40,HMC,within_subject,42,0.6014365051687676,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
HMC_within_subject_linear_downsample,femba,seed_5_downsample_t40,HMC,within_subject,5,0.605980552235069,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
HMC_within_subject_linear_downsample,labram,seed_10_downsample_t40,HMC,within_subject,10,0.6470368972609057,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
HMC_within_subject_linear_downsample,labram,seed_42_downsample_t40,HMC,within_subject,42,0.646848266900377,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
HMC_within_subject_linear_downsample,labram,seed_5_downsample_t40,HMC,within_subject,5,0.6391030329924539,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
HMC_within_subject_linear_downsample,neurogpt,seed_10_downsample_t40,HMC,within_subject,10,0.5753785834167112,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
HMC_within_subject_linear_downsample,neurogpt,seed_42_downsample_t40,HMC,within_subject,42,0.5719200818361923,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
HMC_within_subject_linear_downsample,neurogpt,seed_5_downsample_t40,HMC,within_subject,5,0.5666609257135492,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
HMC_within_subject_linear_downsample,neurolm,seed_10_downsample_t40,HMC,within_subject,10,0.6652768789335191,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
HMC_within_subject_linear_downsample,neurolm,seed_42_downsample_t40,HMC,within_subject,42,0.6585039011126457,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
HMC_within_subject_linear_downsample,neurolm,seed_5_downsample_t40,HMC,within_subject,5,0.6534671808751135,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
HMC_within_subject_linear_downsample,reve,seed_10_downsample_t40,HMC,within_subject,10,0.4872292019003429,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
HMC_within_subject_linear_downsample,reve,seed_42_downsample_t40,HMC,within_subject,42,0.4977571289474385,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
HMC_within_subject_linear_downsample,reve,seed_5_downsample_t40,HMC,within_subject,5,0.49437901099647324,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
ISRUC_S1_within_subject_linear_downsample,biot,seed_42_downsample_t40,ISRUC_S1,within_subject,42,0.2,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
ISRUC_S1_within_subject_linear_downsample,brainomni,seed_42_downsample_t40,ISRUC_S1,within_subject,42,0.6130029502260135,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
ISRUC_S1_within_subject_linear_downsample,cbramod,seed_42_downsample_t40,ISRUC_S1,within_subject,42,0.2,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
ISRUC_S1_within_subject_linear_downsample,reve,seed_42_downsample_t40,ISRUC_S1,within_subject,42,0.40691433136173716,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,bendr,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.493395812508048,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,bendr,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.5209636915732647,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,bendr,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.5192199070866627,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,biot,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.7118548807831236,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,biot,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.6948826108991535,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,biot,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.7184422053253892,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,brainomni,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.7075710117338452,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,brainomni,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.7115652926994223,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,brainomni,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.7599682655150648,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,cbramod,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.6864483645762395,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,cbramod,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.6855598456179841,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,cbramod,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.633114882107062,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,eegmamba,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.6580825006537978,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,eegmamba,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.6362218331552201,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,eegmamba,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.6272178296229581,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,femba,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.6389516136526256,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,femba,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.6730024320631364,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,femba,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.7313989298030883,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,labram,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.6707270165181849,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,labram,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.6810439866561349,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,labram,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.680541963997044,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,neurogpt,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.6839498281540599,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,neurogpt,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.6853504872730777,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,neurogpt,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.7248473174834111,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,neurolm,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.6753165244241602,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,neurolm,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.645865410925311,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,neurolm,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.6701239261465983,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,reve,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.7788588274650832,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,reve,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.6853276638254594,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,reve,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.6942072970070667,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
MonitoringErrP_within_subject_linear_downsample,bendr,seed_10_downsample_t40,MonitoringErrP,within_subject,10,0.48140432098765434,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
MonitoringErrP_within_subject_linear_downsample,bendr,seed_42_downsample_t40,MonitoringErrP,within_subject,42,0.5335687000810279,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
MonitoringErrP_within_subject_linear_downsample,bendr,seed_5_downsample_t40,MonitoringErrP,within_subject,5,0.5125141163865912,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
MonitoringErrP_within_subject_linear_downsample,biot,seed_10_downsample_t40,MonitoringErrP,within_subject,10,0.5031057098765432,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
MonitoringErrP_within_subject_linear_downsample,biot,seed_42_downsample_t40,MonitoringErrP,within_subject,42,0.506163907859706,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
MonitoringErrP_within_subject_linear_downsample,biot,seed_5_downsample_t40,MonitoringErrP,within_subject,5,0.49077246797872653,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
MonitoringErrP_within_subject_linear_downsample,brainomni,seed_10_downsample_t40,MonitoringErrP,within_subject,10,0.5083333333333333,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
MonitoringErrP_within_subject_linear_downsample,brainomni,seed_42_downsample_t40,MonitoringErrP,within_subject,42,0.49034417563761235,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
MonitoringErrP_within_subject_linear_downsample,brainomni,seed_5_downsample_t40,MonitoringErrP,within_subject,5,0.5365771261449959,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
MonitoringErrP_within_subject_linear_downsample,cbramod,seed_10_downsample_t40,MonitoringErrP,within_subject,10,0.5234375,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
