dataset_folder,dataset_exp_name,dataset_mod,seed_folder,seed_num,model,score,chance_level,chance_source,category_en,category_ch,subtype,dataset_name,path
HMC_cross_subject_linear_downsample,HMC,cross_subject,seed_42_downsample_t40,42,neurolm,0.6536596459656259,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
HMC_cross_subject_linear_downsample,HMC,cross_subject,seed_42_downsample_t40,42,reve,0.6796599956602879,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
HMC_cross_subject_linear_downsample,HMC,cross_subject,seed_5_downsample_t40,5,bendr,0.2060869532379042,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
HMC_cross_subject_linear_downsample,HMC,cross_subject,seed_5_downsample_t40,5,biot,0.5721488518852913,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
HMC_cross_subject_linear_downsample,HMC,cross_subject,seed_5_downsample_t40,5,brainomni,0.6862605171571186,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
HMC_cross_subject_linear_downsample,HMC,cross_subject,seed_5_downsample_t40,5,cbramod,0.4827889863049834,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
HMC_cross_subject_linear_downsample,HMC,cross_subject,seed_5_downsample_t40,5,eegmamba,0.5693065152787854,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
HMC_cross_subject_linear_downsample,HMC,cross_subject,seed_5_downsample_t40,5,femba,0.6451546955826666,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
HMC_cross_subject_linear_downsample,HMC,cross_subject,seed_5_downsample_t40,5,labram,0.6410682927019199,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
HMC_cross_subject_linear_downsample,HMC,cross_subject,seed_5_downsample_t40,5,neurogpt,0.5908789955062875,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
HMC_cross_subject_linear_downsample,HMC,cross_subject,seed_5_downsample_t40,5,neurolm,0.6362629251483285,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
HMC_cross_subject_linear_downsample,HMC,cross_subject,seed_5_downsample_t40,5,reve,0.6127638492418107,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_10_downsample_t40,10,bendr,0.20655095295847695,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_10_downsample_t40,10,biot,0.5784220024755851,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_10_downsample_t40,10,brainomni,0.6547224092430282,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_10_downsample_t40,10,cbramod,0.5054868791371927,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_10_downsample_t40,10,eegmamba,0.5675086356749259,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_10_downsample_t40,10,femba,0.5980906003188592,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_10_downsample_t40,10,labram,0.6470368972609057,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_10_downsample_t40,10,neurogpt,0.5753785834167112,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_10_downsample_t40,10,neurolm,0.6652768789335191,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_10_downsample_t40,10,reve,0.4872292019003429,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_42_downsample_t40,42,bendr,0.21781559509792286,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_42_downsample_t40,42,biot,0.5785563833983952,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_42_downsample_t40,42,brainomni,0.6585457200521725,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_42_downsample_t40,42,cbramod,0.5107553008058945,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_42_downsample_t40,42,eegmamba,0.576364412816527,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_42_downsample_t40,42,femba,0.6014365051687676,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_42_downsample_t40,42,labram,0.646848266900377,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_42_downsample_t40,42,neurogpt,0.5719200818361923,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_42_downsample_t40,42,neurolm,0.6585039011126457,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_42_downsample_t40,42,reve,0.4977571289474385,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_5_downsample_t40,5,bendr,0.200211549176817,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_5_downsample_t40,5,biot,0.5710884944969473,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_5_downsample_t40,5,brainomni,0.6555210613954874,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_5_downsample_t40,5,cbramod,0.5046042123526732,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_5_downsample_t40,5,eegmamba,0.5724308354675021,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_5_downsample_t40,5,femba,0.605980552235069,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_5_downsample_t40,5,labram,0.6391030329924539,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_5_downsample_t40,5,neurogpt,0.5666609257135492,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_5_downsample_t40,5,neurolm,0.6534671808751135,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
HMC_within_subject_linear_downsample,HMC,within_subject,seed_5_downsample_t40,5,reve,0.49437901099647324,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_10_downsample_t40,10,bendr,0.22840049375312624,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_10_downsample_t40,10,biot,0.5633621926015078,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_10_downsample_t40,10,brainomni,0.5752128504131357,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_10_downsample_t40,10,cbramod,0.50761337563889,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_10_downsample_t40,10,eegmamba,0.5284056677191289,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_10_downsample_t40,10,femba,0.6060494901124402,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_10_downsample_t40,10,labram,0.566426609865378,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_10_downsample_t40,10,neurogpt,0.5205912185954211,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_10_downsample_t40,10,neurolm,0.6342130324201681,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_10_downsample_t40,10,reve,0.5943848825550115,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_42_downsample_t40,42,bendr,0.2315007663799457,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_42_downsample_t40,42,biot,0.5713794937632961,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_42_downsample_t40,42,brainomni,0.5737445604388001,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_42_downsample_t40,42,cbramod,0.4031251762897849,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_42_downsample_t40,42,eegmamba,0.42892729023159515,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_42_downsample_t40,42,femba,0.5401353430664517,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_42_downsample_t40,42,labram,0.5218511916472903,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_42_downsample_t40,42,neurogpt,0.5403846987731911,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_42_downsample_t40,42,neurolm,0.5703533994323193,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_42_downsample_t40,42,reve,0.5314785137537316,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_5_downsample_t40,5,bendr,0.232666322946003,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_5_downsample_t40,5,biot,0.5268156984643364,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_5_downsample_t40,5,brainomni,0.6380125131343268,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_5_downsample_t40,5,cbramod,0.5336996247441753,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_5_downsample_t40,5,eegmamba,0.5361778212579266,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_5_downsample_t40,5,femba,0.6191340819830203,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_5_downsample_t40,5,labram,0.5924053524098802,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_5_downsample_t40,5,neurogpt,0.581479866167502,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_5_downsample_t40,5,neurolm,0.6393782519725578,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
ISRUC_S1_cross_subject_linear_downsample,ISRUC_S1,cross_subject,seed_5_downsample_t40,5,reve,0.5640184771528725,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_cross_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
ISRUC_S1_within_subject_linear_downsample,ISRUC_S1,within_subject,seed_42_downsample_t40,42,biot,0.2,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
ISRUC_S1_within_subject_linear_downsample,ISRUC_S1,within_subject,seed_42_downsample_t40,42,brainomni,0.6130029502260135,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
ISRUC_S1_within_subject_linear_downsample,ISRUC_S1,within_subject,seed_42_downsample_t40,42,cbramod,0.2,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
ISRUC_S1_within_subject_linear_downsample,ISRUC_S1,within_subject,seed_42_downsample_t40,42,reve,0.40691433136173716,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
ISRUC_S2_wsn_cross_subject_linear_downsample,ISRUC_S2_wsn,cross_subject,seed_10_downsample_t40,10,bendr,0.21360679274791888,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S2_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
ISRUC_S2_wsn_cross_subject_linear_downsample,ISRUC_S2_wsn,cross_subject,seed_10_downsample_t40,10,biot,0.2753857479338591,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S2_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
ISRUC_S2_wsn_cross_subject_linear_downsample,ISRUC_S2_wsn,cross_subject,seed_10_downsample_t40,10,brainomni,0.28967322769888704,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S2_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
ISRUC_S2_wsn_cross_subject_linear_downsample,ISRUC_S2_wsn,cross_subject,seed_10_downsample_t40,10,cbramod,0.19891304347826086,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S2_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
ISRUC_S2_wsn_cross_subject_linear_downsample,ISRUC_S2_wsn,cross_subject,seed_10_downsample_t40,10,eegmamba,0.19850367815442654,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S2_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
ISRUC_S2_wsn_cross_subject_linear_downsample,ISRUC_S2_wsn,cross_subject,seed_10_downsample_t40,10,femba,0.2980377352116482,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S2_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
ISRUC_S2_wsn_cross_subject_linear_downsample,ISRUC_S2_wsn,cross_subject,seed_10_downsample_t40,10,labram,0.18363222387812553,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S2_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
ISRUC_S2_wsn_cross_subject_linear_downsample,ISRUC_S2_wsn,cross_subject,seed_10_downsample_t40,10,neurogpt,0.2417773048207831,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S2_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
ISRUC_S2_wsn_cross_subject_linear_downsample,ISRUC_S2_wsn,cross_subject,seed_10_downsample_t40,10,neurolm,0.21504032041451854,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S2_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
ISRUC_S2_wsn_cross_subject_linear_downsample,ISRUC_S2_wsn,cross_subject,seed_10_downsample_t40,10,reve,0.23531117136605376,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S2_wsn_cross_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
